LID,Year,lon,lat,PD,ED,LSI,AWMSI,AI,CONTAG,SHDI,FP,GP,WP,FVC,ECV,BP,POP,GDP,UEI,LST,Coupling_Coordination_Level,WS,Tair,SRAD,RH,PRE
P884,2023,736657.2035,3801373.56,4.2008,49.7795,1.6279,1.5313,96.8495,51.8906,0.4216,0.854605736,0.002409336,0,0.86552012,0.201392928,0,43,1.491072774,0,34.19437442,2,3.228206873,301.6399536,343.3419189,43.9890213,0
P885,2023,675261.0992,3845549.905,0,0,0,0,0,0,0,0,0,0,0.659074187,0.07803608,0.015980539,120,7.442944527,0,42.32509094,2,3.390160084,302.5212097,339.5783691,43.12537384,0
P886,2023,758737.2035,3853813.56,0,0,0,0,0,0,0,0,0,0,0.609538019,0.049439177,0.298895776,1306,83.20417786,0.685914682,40.05729026,4,3.546739817,302.6480408,339.7929077,37.56851196,0
P887,2023,662137.2035,3806893.56,0,0,0,0,0,0,0,0,0,0,0.694555879,0.009763081,0.017013233,450,0.926736772,0,43.95979387,2,3.736977577,300.5746155,357.5328369,44.91704559,0
P888,2023,771157.2035,3852433.56,0,0,0,0,0,0,0,0,0,0,0.560548663,0.0443081,0.694849628,540,47.04735184,10.65368906,42.28211384,4,3.541444302,302.7724915,334.6344299,37.69307709,0
P889,2023,677317.2035,3851743.56,0,0,0,0,0,0,0,0,0,0,0.660354316,0.10906951,0.013751491,403,13.31126595,0,40.20524565,2,3.429572344,302.5329285,330.5282898,43.4944191,0
P890,2023,702847.2035,3852433.56,0,0,0,0,0,0,0,0,0,0,0.680748641,0.057925047,0.492698443,508,4.927605152,0.055823597,44.12309724,3,3.462828159,302.4733582,328.9294128,38.18722916,0
P891,2023,702157.2035,3854503.56,12.6024,27.0951,2.5556,1.0614,51.7241,79.7201,0.1547,0.034485616,0,0,0.633007348,0.140024815,0.031946319,172,3.36803627,0,38.87805632,3,3.473208189,302.5848694,327.6122437,38.22280502,0
P892,2023,726997.2035,3810343.56,2.1004,3.7807,1,1,100,96.5955,0.0249,0.003780718,0,0,0.737301171,0.077861005,0.130333049,398,4.387362003,1.563814999,41.46599038,4,3.268221855,301.3573303,344.9250183,44.20311737,0
P893,2023,700777.2035,3844843.56,0,0,0,0,0,0,0,0,0,0,0.6518417,0.061433957,0.002784672,543,10.70488548,0,42.16831275,2,3.433463335,301.3469849,340.894165,38.60480118,0
P894,2023,743557.2035,3860713.56,0,0,0,0,0,0,0,0,0,0,0.517627716,0.041255474,0.920955249,1725,86.01725006,0.280895123,44.0058682,4,3.571624279,302.6329651,329.4405212,37.65935516,0
P895,2023,693877.2035,3838633.56,2.1004,74.3541,2.4146,2.4146,92.686,38.7965,0.5162,0.767782594,0.018903592,0,0.895216584,0.070301676,0,35,0.650805831,0,33.24431865,2,3.472965717,300.103241,345.8321838,39.85474396,0
P896,2023,747007.2035,3825523.56,0,0,0,0,0,0,0,0,0,0,0.554285228,0.03201212,0.730817314,1257,29.49764061,2.044649051,45.85886907,3,3.356359959,301.6409607,336.5081787,43.46659088,0
P897,2023,719407.2035,3845533.56,0,0,0,0,0,0,0,0,0,0,0.677801073,0.033384894,0.71470042,577,4.618943691,25.90348772,42.08439391,3,3.450424433,302.5162964,332.4875793,37.78694534,0
P898,2023,695257.2035,3839323.56,2.1004,26.465,1.3696,1.3696,98.2438,78.2427,0.173,0.959450052,0,0,0.889419258,0.088992583,0,36,0.651194513,0,33.02420938,2,3.460559845,300.0409546,346.4022522,39.47552109,0
P899,2023,675937.2035,3835873.56,0,0,0,0,0,0,0,0,0,0,0.747239649,0.037587004,0.396480438,522,5.128499985,0,45.17443386,3,3.563506126,302.7145691,358.8402405,44.03686905,0
P900,2023,693877.2035,3836563.56,2.1004,8.8217,1.1087,1.1087,99.498,90.6207,0.0784,0.981096408,0.005856626,0,0.882993639,0.060976842,0,57,0.542262197,0,31.65461653,2,3.479686975,299.7711487,345.3211365,39.99285507,0
P901,2023,687667.2035,3822073.56,2.1004,0,1,1,100,0,0,1,0,0,0.930404961,0.092735171,0,2,1.164828062,0,29.17993885,2,3.616149426,300.678009,365.9712524,40.39466095,0
P902,2023,690427.2035,3857953.56,8.4016,61.1216,2.5238,1.8629,83.7563,42.2278,0.5087,0,0,0.204576034,0.294918716,0.056097492,0.597787646,43,1.72719717,2.260129848,22.78370802,5,3.496907949,302.7732849,326.9323425,40.07002258,0
P904,2023,706987.2035,3815863.56,18.9036,68.0529,3.4706,1.3804,64.1026,51.8813,0.38,0.068923254,0.062024435,0,0.661974311,0.082024723,0.001890359,131,5.84381485,0,37.58891086,3,3.224256039,300.657074,346.1311951,39.88004684,0
P905,2023,699397.2035,3815173.56,2.1004,5.6711,1.25,1.25,75,94.3708,0.0445,0.00704246,0,0,0.718086243,0.043574953,0.04536862,439,3.877147675,0.212543061,41.90243398,3,3.374568701,300.7412109,355.1447754,36.93497849,0
P906,2023,694567.2035,3856573.56,2.1004,7.5614,1.4286,1.4286,76.9231,89.7315,0.0937,0,0,0.024151355,0.698408663,0.082452674,0.364643461,131,4.951467514,0,47.450211,4,3.488779068,302.6715698,327.3270874,39.07295227,0
P907,2023,691807.2035,3853813.56,0,0,0,0,0,0,0,0,0,0,0.631559491,0.056081462,0.342419122,815,19.88863564,19.10027522,43.20076084,3,3.478063107,302.409668,334.1162415,39.75850677,0
P908,2023,700777.2035,3805513.56,6.3012,8.8217,1.75,1,25,93.6108,0.0445,0,0.007561437,0,0.645744383,0.063317223,0.341710551,708,6.624287605,0.139530074,45.10097984,4,3.373405218,301.0284729,353.8429565,37.27843857,0
P909,2023,721477.2035,3841393.56,0,0,0,0,0,0,0,0,0,0,0.750445604,0.032929467,0.165219528,609,8.80810833,1.41611053,40.27787461,3,3.430298328,302.1557922,333.198761,39.08830261,0
P910,2023,755287.2035,3835183.56,0,0,0,0,0,0,0,0,0,0,0.626751304,0.032090367,0.161928021,256,25.5898819,0.064305812,46.42847637,3,3.427135229,301.9493408,334.3041382,41.81830215,0
P911,2023,689737.2035,3810343.56,2.1004,1.2602,1,1,0,98.4448,0.0137,0.001371382,0,0,0.681141853,0.034108021,0.387206775,519,1.967636704,1.773160898,41.03166784,4,3.56469059,301.8151855,370.8335266,37.27769852,0
P912,2023,705607.2035,3868303.56,2.1004,24.5747,1.1905,1.1905,99.0148,53.4845,0.4903,0,0,0.821248485,0.326820821,0.073850633,0.044789817,14,0.562639236,-18.34490319,23.29756508,3,3.515477419,302.7214355,330.1230469,38.88906479,0
P913,2023,753907.2035,3857953.56,0,0,0,0,0,0,0,0,0,0,0.577825248,0.038804888,0.681594469,1007,85.75024414,3.07137615,42.14788495,4,3.568058014,302.7014771,336.3542175,36.90549088,0
P914,2023,753217.2035,3827593.56,8.4016,12.6024,2,1,28.5714,91.1593,0.0621,0.007561437,0,0.003780718,0.770984828,0.031295362,0.165604161,396,3.496353626,0.70918129,44.52774752,3,3.372202396,301.7835693,338.137207,43.09597778,0
P915,2023,731137.2035,3809653.56,6.3012,6.3012,1.5,1,0,95.2315,0.035,0.006106239,0,0,0.761317194,0.095573317,0,347,1.629405379,0,38.13191705,2,3.267780781,301.4920044,341.6671448,44.25570679,0
P916,2023,753217.2035,3836563.56,0,0,0,0,0,0,0,0,0,0,0.739985168,0.038640347,0.361041696,267,23.94813538,0,39.98900467,3,3.435559988,301.9708557,333.8652954,41.43615723,0
P917,2023,679387.2035,3800683.56,8.4016,67.4228,2.2778,1.7694,92.2034,27.024,0.6762,0.50041069,0.077468889,0,0.775932848,0.055518001,0,136,0.726695657,0,36.50638348,2,3.615232229,302.0186768,363.5727844,38.36627197,0
P918,2023,659377.2035,3808963.56,0,0,0,0,0,0,0,0,0,0,0.735212922,0.011780836,0.031988226,390,1.137338638,2.68064682,42.7943511,2,3.769030094,300.3716125,356.5599365,46.3010025,0
P919,2023,741487.2035,3864163.56,0,0,0,0,0,0,0,0,0,0,0.562500596,0.034365612,0.499018164,888,81.50012207,5.418277596,43.4586601,4,3.584668398,302.6401367,325.9259949,37.91748047,0
P920,2023,705607.2035,3855193.56,0,0,0,0,0,0,0,0,0,0,0.621018887,0.144577051,0.27670356,1443,50.58930206,0,40.35284649,3,3.473419905,302.7795715,325.2229004,37.96101761,0
P921,2023,680077.2035,3830353.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0.001890359,0,0,0.741605282,0.06885739,0.019839812,179,1.008606315,2.106313966,39.64911367,2,3.635208368,301.5641479,360.6029968,43.42026138,0
P922,2023,704917.2035,3821383.56,0,0,0,0,0,0,0,0,0,0,0.73573333,0.027211108,0.555611452,711,3.08831048,0,43.79473906,3,3.260794163,300.6075745,346.7217712,39.67396545,0
P923,2023,738037.2035,3813793.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0.001890359,0,0,0.733749509,0.080137782,0.10231109,299,2.514440775,2.493632588,42.85132199,3,3.289017677,301.9564819,330.283783,44.25720215,0
P924,2023,788406.5748,3837942.937,2.1044,5.0505,1,1,100,94.5448,0.0445,0,0,0.007575747,0.660242796,0.04726397,0.066287783,322,0.621742785,100,42.80215904,3,3.337822199,302.1352539,342.3164063,42.7934494,0
P925,2023,709747.2035,3819313.56,4.2008,3.7807,1.3333,1,0,96.7501,0.0249,0.004472577,0,0,0.713387489,0.047938302,0.028814539,307,2.980742455,1.40420931,42.12610544,3,3.242455244,300.6217957,345.3605042,41.07863235,0
P926,2023,717337.2035,3844153.56,0,0,0,0,0,0,0,0,0,0,0.690279961,0.061657786,0.116974812,245,3.283754826,4.811579008,38.41011102,2,3.437687159,302.3710022,332.7073975,38.11234283,0
P927,2023,704227.2035,3848293.56,6.3012,21.4241,2,1.11,70.9677,80.4149,0.1609,0.039364114,0,0,0.701639771,0.102556818,0.01564185,273,11.37240028,0,37.50085495,3,3.441672564,302.3828735,329.6709595,38.12267303,0
P928,2023,711127.2035,3837253.56,8.4016,30.2457,2.6,1.3913,55.5556,76.924,0.1788,0.043908171,0,0,0.698278546,0.063582114,0.016701961,103,1.334917784,31.53673504,39.76148494,2,3.374311686,301.257019,341.2020874,39.80228806,0
P929,2023,778057.2035,3825523.56,0,0,0,0,0,0,0,0,0,0,0.773716807,0.044781317,0.02050243,221,0.650805831,0,48.35198104,2,3.336125851,301.5983887,328.2667542,46.00875473,0
P930,2023,664207.2035,3801373.56,4.2008,65.5325,2.3226,2.1192,90.2613,26.9694,0.6825,0.416740864,0.023764172,0,0.793177783,0.0514411,0,99,0.795498729,0,35.5362336,2,3.672065735,300.9399414,356.4211731,43.17760086,0
P931,2023,686977.2035,3815863.56,0,0,0,0,0,0,0,0,0,0,0.426977217,0.021405359,1,4902,74.31008911,0,44.79592942,4,3.626255989,301.6959229,373.1335449,39.03663635,0
P932,2023,735967.2035,3818623.56,6.3012,42.218,2.7692,1.8945,66.6667,66.2289,0.2726,0.009785224,0,0.068070848,0.644884467,0.055249482,0.112372274,586,7.824623585,1.34571339,37.72040205,4,3.314313412,301.7561951,333.6130981,44.00774002,0
P933,2023,718717.2035,3823453.56,0,0,0,0,0,0,0,0,0,0,0.464256108,0.037031156,0.786073904,2509,65.49784088,0.367110758,42.9564348,4,3.293333769,300.5250854,345.9013672,43.17173004,0
P934,2023,700087.2035,3830353.56,6.3012,78.1348,2.425,2.0431,92.1053,31.5287,0.5927,0.646444023,0.078500772,0,0.91281271,0.039987951,0,71,0.650805831,0,31.73093649,2,3.388561487,300.105835,351.1907043,39.12491989,0
P935,2023,719407.2035,3833113.56,10.502,36.5469,2.5833,1.3005,66.0714,70.3636,0.2386,0.055279567,0.007561437,0,0.588455915,0.064453767,0.111579695,99,11.74951172,0.085879047,37.52089929,4,3.367429733,301.2815857,337.6176147,41.26020813,0
P936,2023,739417.2035,3812413.56,0,0,0,0,0,0,0,0,0,0,0.776054561,0.025455495,0.001890359,295,18.92831612,100,44.46158904,3,3.282908678,301.9703369,329.9017029,44.16296768,0
P937,2023,735967.2035,3821383.56,0,0,0,0,0,0,0,0,0,0,0.743050575,0.033337567,0.428877479,829,9.973074913,0.446615902,39.4966966,3,3.329402447,301.6286621,334.4627075,43.79362869,0
P938,2023,704917.2035,3857263.56,0,0,0,0,0,0,0,0,0,0,0.681146204,0.104840862,0.472886076,1309,41.80864334,1.08818918,42.24683984,3,3.483748674,302.8242188,324.758728,37.99782944,0
P939,2023,753907.2035,3833803.56,0,0,0,0,0,0,0,0,0,0,0.628810704,0.030971783,0.507129983,320,21.37318039,1.876602586,41.57210536,3,3.416442394,301.9133301,334.9985962,41.99070358,0
P940,2023,780817.2035,3840703.56,0,0,0,0,0,0,0,0,0,0,0.575769544,0.039477213,0.356244119,395,1.234987974,0.886656784,41.89335808,3,3.419373989,302.2832336,329.819519,41.70947266,0
P941,2023,754597.2035,3807583.56,0,0,0,0,0,0,0,0,0,0,0.701819062,0.03061842,1,1668,22.67206573,0,45.70161239,4,3.264365673,302.2836609,329.4144287,42.53158188,0
P942,2023,744937.2035,3836563.56,0,0,0,0,0,0,0,0,0,0,0.55504787,0.027820252,0.903197415,1429,79.07561493,0.08407045,44.16497007,4,3.431195974,301.7033386,335.8426819,41.61658096,0
P943,2023,748387.2035,3842773.56,2.1004,1.8904,1,1,0,98.2058,0.0137,0,0.00141329,0,0.426314414,0.035906393,0.99858671,3191,88.20017242,0,47.37455464,5,3.470686436,302.0868835,338.336792,39.96756363,0
P944,2023,727564.1515,3802972.772,0,0,0,0,0,0,0,0.827136734,0,0,0,0.069316189,0,0,0,0,32.78792549,1,3.245275974,300.9129028,347.0177307,44.23484039,0
P945,2023,689047.2035,3815173.56,2.1004,46.6289,1.7297,1.7297,95.6381,33.3893,0.664,0.60102386,0,0,0.795868516,0.068066333,0.038457134,604,53.32795715,0,36.64155743,5,3.591642141,301.7385864,371.7417908,38.19909286,0
P946,2023,762877.2035,3820693.56,0,0,0,0,0,0,0,0,0,0,0.716022789,0.030140739,0.364600209,690,8.551501274,2.136908227,46.6046382,3,3.331270456,301.7698364,325.6967773,44.18164825,0
P947,2023,747007.2035,3852433.56,0,0,0,0,0,0,0,0,0,0,0.500889659,0.082527221,1,4243,92.58708191,0,44.52638392,4,3.52755928,302.4360046,338.2326965,38.13825607,0
P948,2023,787027.2035,3868303.56,2.1004,25.2048,1.6667,1.6667,92.6702,52.4731,0.5009,0,0,0.18800644,0.716860592,0.03524096,0.011634689,51,7.144146442,0,39.29485397,3,3.493690729,303.1136169,320.5638733,35.03647995,0
P949,2023,722857.2035,3808963.56,12.6024,75.6144,3.0833,2.2828,80,33.7748,0.572,0.255298876,0,0,0.758462369,0.073699102,0.001890359,172,1.215801477,0,36.7285173,2,3.264162064,301.0464172,346.2827148,43.85798645,0
P950,2023,769087.2035,3838633.56,0,0,0,0,0,0,0,0,0,0,0.711878061,0.043341639,0.291074417,361,3.178230524,1.172474808,47.02338321,3,3.459665775,302.1655579,341.4631958,41.82860184,0
P952,2023,755287.2035,3804823.56,2.1004,17.0132,1.75,1.75,75,83.645,0.1356,0,0,0.030245747,0.749042571,0.037469204,0.070291742,379,3.029024839,6.473097096,44.79767475,3,3.251366377,302.3320313,331.4344177,42.06105804,0
P953,2023,710437.2035,3850363.56,0,0,0,0,0,0,0,0,0,0,0.60632056,0.033090061,0.430032239,907,15.8139801,0.273533178,43.95847706,3,3.459643602,302.7460632,329.3971252,37.45931244,0
P954,2023,767707.2035,3831733.56,0,0,0,0,0,0,0,0,0,0,0.675935686,0.02199404,0.382183622,782,3.314498901,2.189134338,47.19303926,3,3.406728745,301.8910217,332.7472229,43.39244461,0
P955,2023,702157.2035,3809653.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0.001890359,0,0,0.632432461,0.035372183,0.53118515,829,19.70077515,6.609214704,43.12980857,4,3.332683802,300.9036865,352.5767822,37.77636337,0
P956,2023,751837.2035,3844843.56,0,0,0,0,0,0,0,0,0,0,0.472916275,0.040744653,0.973505731,2434,83.6805954,0,45.07735912,4,3.48587966,302.2547913,341.0367432,39.27795029,0
P957,2023,669046.1854,3851084.603,2.31,3.465,1,1,100,96.514,0.0269,0.003640354,0,0,0,0.078593953,0.031483632,173,1.082580447,39.10532123,45.15734117,3,3.351827621,301.9007874,331.818634,43.9405365,0
P958,2023,750457.2035,3821383.56,0,0,0,0,0,0,0,0,0,0,0.683192074,0.024708569,0.232769862,508,4.662043095,3.92446073,46.89094592,3,3.333941698,301.9067993,331.9627991,43.55259323,0
P959,2023,682147.2035,3857953.56,0,0,0,0,0,0,0,0,0,0,0.810996175,0.061251777,0.538085506,50,0.935963154,0,42.02029067,3,3.486555338,302.4638672,326.5332031,42.60274887,0
P960,2023,718027.2035,3820003.56,0,0,0,0,0,0,0,0,0,0,0.647956192,0.042217135,0.214950895,616,15.18600559,0.258497577,41.42862712,3,3.277894735,300.716095,345.2258301,43.21238327,0
P961,2023,726997.2035,3836563.56,8.4016,42.8481,2.5,1.3146,75,63.0185,0.3086,0.093665553,0,0,0.790161192,0.075697783,0.07554847,284,3.676191092,16.31629891,36.1011296,3,3.4147017,301.7558289,333.3656921,40.82739258,0
P962,2023,713887.2035,3852433.56,0,0,0,0,0,0,0,0,0,0,0.653633237,0.047128389,0.270326125,953,50.03913116,3.374963752,43.87626968,3,3.476588964,302.887085,331.9246521,37.00331497,0
P963,2023,702157.2035,3830353.56,10.502,93.8878,2.6757,1.8459,90.1743,22.8102,0.6582,0.619345949,0.010865086,0,0.82961899,0.027551077,0,188,0.650805831,0,31.35015558,2,3.355091572,300.2833252,350.081665,39.44289017,0
P964,2023,747007.2035,3861403.56,2.1004,32.7662,2,2,80.5556,67.5693,0.2819,0,0,0.079293352,0.584721863,0.034931508,0.68744705,1701,79.97454071,0.692857399,39.71178115,6,3.580428362,302.6838379,332.3547058,37.19231796,0
P965,2023,669727.2035,3806893.56,0,0,0,0,0,0,0,0,0,0,0.702566445,0.016615412,0.1561647,560,0.842544019,1.150921279,41.76808285,2,3.719328403,301.1986389,359.3034668,42.20286179,0
P966,2023,752527.2035,3833113.56,0,0,0,0,0,0,0,0,0,0,0.503641963,0.037526701,0.722045529,877,23.22019577,0.199358874,42.77538341,3,3.410788059,301.8977356,335.6441956,42.0313797,0
P967,2023,771157.2035,3826213.56,0,0,0,0,0,0,0,0,0,0,0.786440551,0.028259639,0.019362743,212,1.37451303,4.852666438,48.82509216,2,3.362866402,301.7058105,325.3036499,44.93777466,0
P968,2023,735277.2035,3828283.56,2.1004,1.2602,1,1,0,98.4448,0.0137,0.00301738,0,0,0.734070599,0.059464815,0.113152186,394,2.296309948,2.639135283,37.48091826,3,3.369908333,301.4701233,335.2617188,42.95582962,0
P969,2023,718717.2035,3851053.56,0,0,0,0,0,0,0,0,0,0,0.491840899,0.031881271,0.977649118,2479,65.74342346,1.39954165,44.02541191,4,3.479010105,302.837738,332.8320007,37.027565,0
P970,2023,728377.2035,3844843.56,0,0,0,0,0,0,0,0,0,0,0.622824073,0.037783719,0.655052903,1159,55.68790054,1.466411385,42.85671368,4,3.462109566,302.3587646,332.4779968,38.66469574,0
P971,2023,669727.3274,3851053.689,2.1004,2.5205,1,1,0,97.9788,0.0137,0.001891069,0,0,0.668228567,0.112937372,0.063341855,192,1.133023977,1.967518848,42.44861632,3,3.35784936,301.9551086,331.7845154,43.8965683,0
P972,2023,675937.2035,3797923.56,6.3012,8.1916,1.75,1,25,93.7814,0.0445,0.005671078,0.002409336,0,0.717202187,0.029909911,0.090032714,260,0.616878629,0.42893321,40.08591685,3,3.598780632,301.5765076,358.8592529,39.01484299,0
P973,2023,678007.2035,3808273.56,0,0,0,0,0,0,0,0,0,0,0.722596824,0.023302037,0,106,0.948384464,0,40.71570695,2,3.693499565,301.8469238,371.6415405,40.41989899,0
P974,2023,700777.2035,3845533.56,6.3012,17.0132,2.3333,1.4583,20,88.8294,0.0784,0.015122873,0,0,0.677942395,0.075079598,0.092544604,207,10.69695377,24.57529314,39.98361143,3,3.435669184,301.4608459,340.2190857,38.53359604,0
P975,2023,694567.2035,3852433.56,6.3012,10.712,1.8,1.1333,20,92.4205,0.0535,0.008932819,0,0,0.723815441,0.115471713,0.003780718,97,3.618889332,0,37.36453236,3,3.470627785,302.0792847,336.4208069,39.09580231,0
P976,2023,735967.2035,3832423.56,2.1004,3.1506,1,1,100,94.4653,0.0535,0.008408591,0,0,0.718579412,0.064998952,0.154341582,539,4.508695126,0.738789404,37.60532401,4,3.398023129,301.5605164,334.2608032,42.17651749,0
P977,2023,730447.2035,3826213.56,0,0,0,0,0,0,0,0.001431208,0,0,0.656273365,0.022634323,0.423025043,815,6.086855412,1.913389812,39.72669444,3,3.348116159,301.1611328,337.7791138,43.25766373,0
P978,2023,736657.2035,3864163.56,0,0,0,0,0,0,0,0,0,0,0.615254879,0.041124169,0.148555237,728,73.75668335,16.91529248,39.34513379,3,3.573862791,302.6791382,326.817688,38.03674698,0
P979,2023,766327.2035,3837943.56,0,0,0,0,0,0,0,0,0,0,0.659743845,0.029329998,0.427004025,267,5.849692345,1.445985687,47.12527858,3,3.453659296,302.1125488,339.1596069,41.89242554,0
P980,2023,761497.2035,3806893.56,0,0,0,0,0,0,0,0,0,0,0.713864923,0.037277958,0.358496134,420,1.752440691,1.808366163,45.9054086,3,3.257000923,302.1298218,324.1867065,42.46992111,0
P981,2023,704227.2035,3853123.56,4.2008,13.8626,1.7143,1.4091,66.6667,87.3597,0.1011,0.020793951,0,0,0.691134989,0.086176223,0.09009254,249,8.450014114,0.428642272,38.56023599,3,3.464620829,302.6252441,326.9386597,38.08364487,0
P982,2023,678007.2035,3812413.56,12.6024,64.9023,2.9545,1.7119,78.7129,40.7021,0.5162,0,0.208915804,0,0.509709537,0.029145444,0.029005339,226,1.510821939,7.052295529,42.65133759,3,3.730388403,301.540741,377.2210388,41.51387787,0
P983,2023,769087.2035,3842773.56,0,0,0,0,0,0,0,0,0,0,0.475628018,0.036135388,0.994805992,1316,28.88588524,0,48.70210067,3,3.487536669,302.3485718,340.2746277,40.52148438,0
P985,2023,675937.2035,3811723.56,6.3012,11.3422,1.5,1,62.5,90.6399,0.0704,0,0.013232514,0,0.534569561,0.028197818,0.164981238,292,1.474639058,23.91401322,42.01077634,3,3.734921932,301.4107056,373.8329163,41.8217392,0
P986,2023,775297.2035,3825523.56,0,0,0,0,0,0,0,0,0,0,0.841322243,0.041368807,0.059882105,182,0.650805831,0.651940769,50.76969589,2,3.345077038,301.6392517,327.3997192,45.5925827,0
P987,2023,670417.2035,3839323.56,0,0,0,0,0,0,0,0,0,0,0.502448201,0.057222318,0.902776946,5939,14.02068996,0,47.01372178,3,3.466081858,302.420166,353.5732727,44.06217575,0
P988,2023,765637.2035,3822763.56,0,0,0,0,0,0,0,0,0,0,0.602728724,0.025701657,0.159746335,515,5.509037972,3.158970091,47.52352409,3,3.343521118,301.7179871,327.8552856,44.45110703,0
P989,2023,760117.2035,3829663.56,0,0,0,0,0,0,0,0,0,0,0.456436008,0.028065462,0.992438563,1691,87.50550842,0.038167939,46.16731871,4,3.389346361,301.7818909,333.2202759,43.18190765,0
P990,2023,705607.2035,3809653.56,4.2008,13.2325,1.8333,1.2222,58.3333,88.8061,0.0862,0,0.017013233,0,0.710477829,0.044895449,0.007561437,207,4.796593666,0,40.83344239,3,3.267327785,300.9130554,349.7866821,39.04690933,0
P991,2023,731137.2035,3853813.56,0,0,0,0,0,0,0,0,0,0,0.477473229,0.037480607,0.953087116,4150,83.60638428,0.668053413,47.54626742,4,3.513782024,302.6636658,331.3836365,37.82918549,0
P992,2023,720097.2035,3830353.56,8.4016,71.2035,2.92,1.8301,82.7957,32.3898,0.5997,0.279107645,0.017013233,0,0.705057561,0.097394208,0.001890359,127,9.458159447,0,35.85592842,3,3.347561836,300.9982605,340.2050476,41.96179199,0
P993,2023,782887.2035,3863473.56,0,0,0,0,0,0,0,0,0,0,0.708448172,0.045779932,0.173943104,139,6.67758894,0,42.59877046,3,3.514644861,303.1124878,326.1011047,35.42974091,0
P994,2023,675937.2035,3840703.56,0,0,0,0,0,0,0,0,0,0,0.694396555,0.086942214,0.330970224,714,16.22954941,0.587947379,44.05978278,3,3.480272532,302.6500854,349.0445862,43.56910706,0
P995,2023,731827.2035,3820693.56,0,0,0,0,0,0,0,0,0,0,0.759712279,0.021324617,0.189035917,836,2.801135063,0.202020202,41.84305144,3,3.320976257,301.504425,337.5962524,43.79552078,0
P996,2023,698707.2035,3797923.56,14.7028,44.1084,3.1429,1.2555,63.4146,63.082,0.3042,0.085340778,0.006649206,0,0.773710668,0.062477457,0.020316881,127,0.799686551,2.051780729,38.6810492,2,3.413315296,300.9579163,352.8339233,37.14944077,0
