LID,Year,lon,lat,PD,ED,LSI,AWMSI,AI,CONTAG,SHDI,FP,GP,WP,FVC,ECV,BP,POP,GDP,UEI,Temperature,Coupling Coordination Level
P3194,2023,703537.2035,3819313.56,6.3012,37.1771,1.8889,1.4625,88.7324,54.8798,0.4248,0.142777222,0.003780718,0,0.743356109,0.043798981,0.095019017,447,1.760083556,1.269436662,40.82272322,3
P3197,2023,693187.2035,3848983.56,21.004,42.218,3.6,1.1467,35,73.8354,0.1904,0.034980604,0.012755445,0,0.724467695,0.081356678,0.150376328,106,2.87742424,0,37.01117324,3
P3222,2023,718717.2035,3831733.56,21.004,75.6144,4.125,1.3804,54.5455,52.0441,0.3651,0.116785025,0.003780718,0,0.715316653,0.074231727,0.007561437,110,4.949139595,0,36.94550351,3
P3223,2023,698017.2035,3824143.56,8.4016,57.971,2.7826,2.4328,82.7004,38.8454,0.5576,0.223838581,0.034002476,0,0.740220845,0.046453576,0.050455643,180,1.549296618,1.620021172,39.01917554,3
P3228,2023,683527.2035,3799993.56,16.8032,98.2987,3.6667,1.9968,78.5075,23.3308,0.6425,0.296163846,0.040156694,0,0.751564085,0.079394842,0.003798637,216,0.916091621,0,36.01315527,2
P3237,2023,669727.2035,3804823.56,2.1004,11.3422,1.5455,1.5455,85.3659,80.4472,0.196,0.053481452,0.001890359,0,0.706049562,0.026073535,0.109640832,311,0.93944031,0,39.65414746,3
P3247,2023,681457.2035,3815863.56,6.3012,6.9313,1.75,1,25,94.128,0.0445,0.001371382,0.004633124,0,0.646636963,0.032412023,0.03060976,341,17.90200996,23.15289941,41.6975738,3
P3256,2023,692497.2035,3837943.56,4.2008,78.765,2.3095,2.1047,93.4053,42.9299,0.4591,0.784704354,0.046769243,0,0.884812474,0.061823226,0,118,0.650805831,0,32.50643356,2
P3272,2023,678007.2035,3829663.56,8.4016,42.218,2.6429,1.9199,71.9512,63.5082,0.3042,0.050937964,0.036853045,0,0.718240559,0.089060891,0.056519155,606,1.083848,1.785884709,41.67194746,3
P3284,2023,677317.2035,3813103.56,18.9036,72.4638,3.3158,1.8542,72.6708,44.3464,0.4561,0.131161465,0.037330114,0,0.674982429,0.048177086,0.011342155,92,1.688102722,0,37.6689497,3
P3292,2023,676627.2035,3829663.56,16.8032,61.7517,3.2105,2.0088,71.4286,48.2635,0.4345,0.149042615,0.013524035,0,0.740029454,0.053359731,0.049626408,88,1.004068851,0,38.12949047,3
P3303,2023,698707.2035,3796543.56,8.4016,75.6144,3.1304,2.0897,79.4979,34.8187,0.5597,0.235168069,0.021831905,0,0.797047138,0.072223204,0.013232514,74,0.87272948,0,37.38916177,2
P3309,2023,704227.2035,3832423.56,4.2008,35.9168,1.5227,1.4039,97.4614,62.8205,0.3296,0.884878697,0.005671078,0,0.887294471,0.128717361,0,47,0.556468546,0,30.58959996,2
P3311,2023,687667.2035,3840703.56,4.2008,95.1481,2.6429,2.5983,91.4179,36.438,0.5009,0.761332424,0.038284253,0,0.805619001,0.084372069,0.001890359,43,0.928897202,0,33.36669807,2
P3326,2023,693187.2035,3828973.56,8.4016,83.8059,2.5278,2.3483,90.8333,23.6391,0.6725,0.540103994,0.054325428,0,0.814625084,0.084865097,0.003780718,167,0.75042069,100,35.62898303,3
P3343,2023,706987.2035,3833113.56,2.1004,88.8469,2.619,2.619,91.7476,39.9292,0.4736,0.817368927,0.001890359,0,0.846943915,0.0924015,0,53,0.619677007,0,33.29346176,2
P3347,2023,694567.2035,3799993.56,12.6024,117.2023,3.6364,3.0307,82.495,15.5841,0.6931,0.163275414,0.338214564,0,0.74025631,0.04851804,0.001890359,154,1.057218075,0,38.01178221,2
P3348,2023,685597.2035,3798613.56,2.1004,90.1071,2.7879,2.7879,88.454,20.6499,0.6927,0.370167479,0.153262734,0,0.823996603,0.07486544,0,113,0.657986104,0,37.02638115,2
P3353,2023,692497.2035,3798613.56,8.4016,59.8614,2,1.5579,93.9597,29.0479,0.6741,0.485775147,0.123389098,0,0.75494951,0.113759872,0.011675583,117,0.841183901,0,36.42753915,3
P3365,2023,694567.2035,3799303.56,8.4016,127.9143,3.5135,2.1617,84.9271,16.4016,0.665,0.357914154,0.25989245,0,0.678243458,0.054496119,0.013691665,120,0.984900177,0,37.65282067,3
P3374,2023,696637.2035,3846223.56,6.3012,134.8456,3.8824,3.6273,81.0811,12.8731,0.6922,0.436337182,0.07461832,0,0.720061362,0.103567957,0.014270468,73,6.727431297,0,34.71927214,3
P3375,2023,712507.2035,3833803.56,16.8032,77.5047,3.4545,1.8802,73.7864,37.7133,0.5212,0.181521639,0.034026465,0,0.75268954,0.125992539,0.019380661,151,1.212151766,2.783043783,37.07280323,3
P3378,2023,711127.2035,3806203.56,14.7028,151.2287,4.7097,2.485,72.6841,11.4986,0.6825,0.177744146,0.235663351,0,0.659711242,0.079070448,0.101281565,96,2.01272583,8.884426859,38.48161919,3
P3384,2023,705607.2035,3828283.56,14.7028,44.7385,2.5333,1.3935,74.1573,61.5172,0.3213,0.021646356,0.074922508,0,0.72943157,0.0526397,0.013148699,174,1.992568612,41.76305564,39.23294967,3
P3392,2023,727687.2035,3804133.56,6.3012,108.3806,3.6774,2.9156,80.9195,17.7267,0.686,0.445344852,0.000518977,0,0.826292098,0.10881155,0.003780718,57,0.636487305,0,36.46535066,2
P3421,2023,715267.2035,3811033.56,6.3012,74.9842,2.5429,1.8588,90.2351,24.396,0.6869,0.552833044,0.007561437,0,0.805726945,0.128558855,0,56,0.850233436,0,35.85223198,2
P3424,2023,700087.2035,3833803.56,4.2008,97.6686,2.6923,2.6366,90.6911,26.7209,0.6048,0.700897911,0.000518977,0,0.870907128,0.066401544,0.005671078,69,0.483250558,0,33.1751874,2
P3429,2023,688357.2035,3822073.56,2.1004,0,1,1,100,0,0,0.996219282,0.003780718,0,0.931508601,0.089182285,0,3,1.033843756,0,29.60605406,2
P3441,2023,695257.2035,3824833.56,4.2008,49.1493,1.619,1.5451,96.8974,49.4352,0.4531,0.719297513,0.107589926,0,0.87923789,0.112244448,0,72,1.1269238,0,35.05792069,2
P3455,2023,694567.2035,3828973.56,4.2008,37.1771,1.8148,1.5382,93.3535,38.0318,0.64,0.316157036,0.018945499,0,0.763935447,0.043570188,0.196721244,246,0.734585106,0,36.47127754,4
P3465,2023,720787.2035,3807583.56,2.1004,61.1216,1.9545,1.9545,95.354,57.2904,0.3337,0.876154597,0.017013233,0,0.84718895,0.098965885,0,44,0.838019073,0,32.88139704,2
P3468,2023,694567.2035,3840703.56,6.3012,63.012,2.0541,1.9328,93.6378,28.8475,0.6668,0.613043851,0.007561437,0,0.815550983,0.114636401,0.095370364,175,1.505095005,0,35.21089741,4
P3474,2023,684907.2035,3824143.56,2.1004,33.3963,1.4545,1.4545,97.7728,62.1449,0.3458,0.471539503,0.414065057,0,0.747270942,0.051893423,0,39,0.517433524,0,34.72726948,2
P3483,2023,678007.2035,3820003.56,6.3012,57.971,1.8857,1.5622,94.6274,28.9885,0.6808,0.585905896,0.005671078,0,0.955757678,0.052820198,0.263300533,249,1.815838218,0,32.93613196,4
P3486,2023,715267.2035,3832423.56,23.1044,120.3529,3.8333,1.9797,78.8557,16.5662,0.6762,0.400129362,0.009797891,0,0.755976439,0.077073813,0.001890359,47,2.753846884,0,35.49963448,3
P3494,2023,696637.2035,3840703.56,12.6024,46.6289,3.4286,1.6862,57.5,62.9627,0.2999,0.092497638,0.001890359,0,0.747691631,0.060721345,0.125877046,309,1.703149319,1.032147877,38.93826369,3
P3513,2023,738037.2035,3801373.56,10.502,52.9301,2.7619,2.0005,80.2139,45.0848,0.4956,0.189419156,0.00282658,0,0.833862722,0.131850212,0.016929417,122,2.000453711,0,36.48841111,3
P3552,2023,693877.2035,3846913.56,21.004,104.5999,4.0455,1.948,68.3962,32.4466,0.5284,0.057605088,0.164521074,0,0.7006827,0.108365212,0.024574669,112,4.287418842,0,37.30048605,3
P3570,2023,681457.2035,3827593.56,8.4016,70.5734,2.1463,1.7476,93.9974,38.4824,0.5284,0.769509513,0.018240974,0,0.759475946,0.091139258,0.048111384,52,0.650805831,1.067846179,35.20907206,3
P3573,2023,693877.2035,3801373.56,2.1004,63.6421,1.8837,1.8837,95.5968,49.86,0.4116,0.440512499,0.417550349,0,0.795009136,0.080229924,0,65,1.166710258,0,36.01832935,2
P3579,2023,691117.2035,3834493.56,2.1004,25.8349,1.2667,1.2667,98.7328,73.2008,0.2335,0.926817126,0.010675299,0,0.824277103,0.085207899,0.001890359,18,2.746479034,0,31.63237406,3
P3581,2023,678697.2035,3819313.56,2.1004,0,1,1,100,0,0,0.996219282,0.003780718,0,0.9594329,0.06845462,0,12,2.467551708,0,30.36840099,3
P3602,2023,715957.2035,3833803.56,10.502,68.0529,2.9524,1.7664,78.534,41.3596,0.5009,0.169619419,0.025946051,0,0.723230302,0.087841648,0.034760231,143,4.260814667,7.469284988,36.48347626,3
P3612,2023,683527.2035,3827593.56,2.1004,5.041,1,1,100,90.0603,0.1011,0.978426137,0.004633124,0,0.822029412,0.083182462,0,27,0.504669845,0,33.55507621,2
P3613,2023,701467.2035,3801373.56,10.502,19.5337,2.2222,1.0784,56,82.4837,0.1421,0.025583383,0.009451796,0,0.609903276,0.073583774,0.553613776,804,8.392255783,2.380842553,39.88913218,4
P3615,2023,664897.2035,3802063.56,8.4016,38.4373,2.8,1.6831,70.9677,62.1665,0.3296,0.09411305,0.009785224,0,0.736457229,0.041399596,0.02362053,127,0.957493782,0,38.73110218,3
P3631,2023,709057.2035,3807583.56,8.4016,74.9842,2.7143,2.0788,85.8824,27.7432,0.6461,0.340760651,0.014478174,0,0.728621542,0.099381857,0.031223875,153,5.152614594,1.288873246,37.61081135,3
P3632,2023,698017.2035,3823453.56,10.502,68.0529,3.0833,2.6476,79.3388,36.014,0.5639,0.227362602,0.034503534,0,0.740706444,0.072425783,0.17640567,195,1.84133172,1.509534115,38.16908382,4
P3634,2023,696637.2035,3822073.56,14.7028,40.3277,3,1.2091,63.3803,66.2064,0.2773,0.054127212,0.018384615,0,0.720557988,0.032184287,0.062053676,305,5.133106709,0,39.48492057,3
P3648,2023,698017.2035,3825523.56,10.502,99.5589,2.7805,2.1289,90.6769,33.235,0.5284,0.650647042,0.123326426,0,0.842688143,0.098387874,0,45,1.270605922,0,34.46595652,2
P3653,2023,696637.2035,3828973.56,8.4016,109.0107,3.0513,2.6996,88.3212,23.1317,0.6236,0.523046448,0.160393247,0,0.79566586,0.090364814,0,27,0.739136636,0,33.68106702,2
P3673,2023,715267.2035,3834493.56,8.4016,92.6276,3.4783,3.106,75.5365,32.166,0.5533,0.229585865,0.013895132,0,0.738569498,0.125325311,0.403402951,208,3.96024251,1.297404147,38.66468029,5
P3677,2023,695947.2035,3811723.56,6.3012,16.3831,1.8571,1.1867,53.8462,87.4136,0.0937,0.017013233,0.001890359,0,0.691432655,0.058867603,0.003780718,312,10.13034248,100,39.21932233,3
P3679,2023,698017.2035,3827593.56,4.2008,103.9698,2.9024,2.5978,90.1391,33.4447,0.5187,0.740191365,0.04021652,0,0.871103585,0.074045402,0,40,0.726695657,0,33.49451059,2
P3689,2023,700087.2035,3831733.56,2.1004,37.1771,1.6444,1.6444,96.9506,71.5921,0.2231,0.916884023,0.02551089,0,0.863140106,0.065287788,0,58,0.641422987,0,30.26845056,2
P3695,2023,704227.2035,3809653.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0.001890359,0.001037954,0,0.632726789,0.036982442,0.318884287,504,10.46594238,0,40.98837055,4
P3700,2023,693187.2035,3803443.56,6.3012,6.9313,1.5,1,0,95.0435,0.035,0.001371382,0.003780718,0,0.772465765,0.038704457,0.030346135,324,1.810930967,4.089936818,41.50256042,3
P3702,2023,696637.2035,3848293.56,25.2048,67.4228,4.1333,1.4054,45.977,57.8994,0.3171,0.089946493,0.011342155,0,0.708424866,0.086313603,0.005021126,114,1.742413163,0,36.62521114,2
P3711,2023,679387.2035,3821383.56,6.3012,39.6975,1.9565,1.4339,90.795,43.5028,0.5597,0.216309085,0.017865638,0,0.79753083,0.072644778,0.239021087,295,1.838117719,0.159436036,38.10090917,4
P3721,2023,706297.2035,3829663.56,14.7028,124.1336,3.5882,2.0113,83.6431,14.7395,0.6898,0.473029192,0.062381853,0,0.850651264,0.105776493,0,69,1.205277324,0,34.64547666,2
P3728,2023,689737.2035,3799303.56,14.7028,69.3132,3.4211,1.3961,71.0692,45.1861,0.4531,0.126348044,0.039220473,0,0.713672042,0.032000072,0.090695332,676,1.079349875,5.266230203,39.92040543,3
P3757,2023,720787.2035,3830353.56,8.4016,32.1361,2.5625,1.3422,77.6786,60.5433,0.3689,0.103335364,0.005485529,0,0.705284357,0.04761862,0,167,8.265919685,0,37.77048964,3
P3758,2023,710437.2035,3809653.56,4.2008,69.3132,2,1.9203,94.6524,35.3942,0.568,0.743659419,0.004114147,0,0.861584187,0.096101076,0,46,0.683544576,0,34.50241775,2
P3769,2023,696637.2035,3803443.56,14.7028,25.2048,2.5455,1.109,58.5366,76.5184,0.196,0.017204033,0.031122141,0,0.739431083,0.061579192,0.035439755,167,2.427064657,2.3883976,40.8212316,3
P3783,2023,713197.2035,3842083.56,4.2008,11.3422,1.4286,1,76.9231,88.6393,0.0937,0.01267163,0.005671078,0,0.765269101,0.105710414,0.01168825,141,2.84791851,0,37.48365919,3
P3784,2023,684907.2035,3818623.56,6.3012,57.3409,2.0625,1.7011,92.5764,28.4062,0.6904,0.41743441,0.03317406,0,0.78555578,0.112839535,0,167,47.4389534,0,34.90250147,5
P3811,2023,678007.2035,3801373.56,4.2008,40.9578,1.625,1.5602,95.6332,33.0111,0.6904,0.438643724,0.028976098,0,0.793879628,0.087117142,0.001890359,95,0.730848253,0,37.76055066,2
P3812,2023,717337.2035,3831043.56,21.004,47.8891,3.5,1.2157,46.4286,68.3055,0.2386,0.061613263,0.003780718,0,0.724051416,0.061023701,0.001890359,73,6.899031162,0,35.87998873,3
P3826,2023,671797.2035,3799993.56,10.502,81.9156,3.2273,2.6818,76.8868,36.2919,0.5284,0.178134994,0.037102658,0,0.714659452,0.049552092,0.004097241,138,1.363083482,0,37.34230558,2
P3827,2023,680077.2035,3813793.56,8.4016,22.0542,2.2222,1.3333,59.2593,81.3417,0.1485,0.031533314,0.001890359,0,0.711214662,0.042244342,0.047444528,414,4.283159733,1.993144974,39.61637864,3
P3844,2023,669727.2035,3800683.56,10.502,34.6566,2.7273,1.4198,55.814,74.0212,0.2016,0.029327445,0.024574669,0,0.727274835,0.06475029,0,202,0.718382001,0,39.07490554,2
P3848,2023,681457.2035,3833803.56,6.3012,68.683,2.8261,2.4073,82.1277,36.6416,0.5555,0.225472731,0.024574669,0,0.725235581,0.112954081,0,23,1.046020269,0,35.64564004,2
P3897,2023,722167.2035,3829663.56,33.6064,102.0794,4.4,1.3245,59.5238,38.4844,0.4679,0.098644772,0.081470993,0,0.684632242,0.064186646,0.42696313,162,6.202931881,1.146227527,38.82753772,4
P3906,2023,684907.2035,3799993.56,14.7028,56.7108,3.7143,1.7724,52.5,61.1462,0.2999,0.032975844,0.050204198,0,0.701808333,0.049112275,0.009768319,611,0.754308641,0,38.33542747,3
P3910,2023,687667.2035,3826903.56,12.6024,107.7505,3.2778,1.7412,86.6013,19.4635,0.6676,0.290518784,0.318371907,0,0.812985241,0.051996954,0.024574669,189,0.650805831,0,34.92129361,3
P3925,2023,684217.2035,3799303.56,16.8032,44.7385,2.8571,1.233,64.8649,64.5121,0.2865,0.081458326,0.002367429,0,0.787434518,0.029613542,0.240552684,342,0.71227479,0,39.59836254,4
P3930,2023,690427.2035,3823453.56,14.7028,72.4638,2.5152,1.558,89.605,24.4915,0.6927,0.479079271,0.003261741,0,0.754941702,0.075883917,0.06805293,348,0.726220727,0,35.95293636,3
P3937,2023,718027.2035,3811723.56,16.8032,81.9156,3.8889,1.6263,61.7647,46.4093,0.4149,0.143709204,0.001890359,0,0.758423805,0.084275193,0.119945033,304,1.372560978,0,39.27059135,3
P3938,2023,692497.2035,3839323.56,14.7028,76.8746,3.2,1.8412,79.7048,31.744,0.5927,0.268252869,0.011342155,0,0.812705517,0.046432875,0.011342155,109,0.666258037,0,35.75756553,2
P3944,2023,688357.2035,3828973.56,8.4016,134.8456,3.6579,3.4726,84.4615,17.0229,0.6473,0.595482069,0.059519436,0,0.815649688,0.078172517,0.02268431,92,0.839705586,4,36.30310803,3
P3946,2023,693187.2035,3838633.56,16.8032,111.5312,3.6452,1.816,80.7963,17.3453,0.6841,0.423339245,0.017013233,0,0.843287051,0.032708679,0,68,0.660918713,0,34.37888121,2
P3959,2023,661447.2035,3816553.56,4.2008,5.041,1.25,1,50,95.412,0.035,0.004818672,0.001890359,0,0.693862081,0.018005912,0,194,0.612223566,0,37.58970166,2
P3960,2023,718027.2035,3828973.56,6.3012,89.477,2.9667,2.685,85.25,22.2295,0.6755,0.141857907,0.254666844,0,0.701700389,0.080548566,0,169,16.42222977,0,36.73897692,4
P3966,2023,691117.2035,3842083.56,23.1044,55.4505,3.3571,1.3496,54.1667,62.9754,0.2819,0.064040517,0.020793951,0,0.675456524,0.078568337,0.183476882,168,4.506139755,0,38.17129482,4
P3979,2023,723547.2035,3808963.56,14.7028,95.7782,4.1,2.1073,63.9535,38.8454,0.4736,0.179906227,0.003780718,0,0.774370193,0.085646818,0.003780718,159,1.150799155,0,37.66082193,2
P3992,2023,709747.2035,3829663.56,6.3012,48.5192,2.6,2.1979,71.7647,61.4608,0.3129,0.003780718,0.090260171,0,0.706952274,0.057006381,0.043001191,313,3.519261837,1.927931018,39.63781161,3
P3993,2023,720787.2035,3829663.56,12.6024,41.5879,2.8,1.3914,70.9677,61.464,0.3296,0.077994462,0.028713818,0,0.682914555,0.038145811,0.133345177,186,9.924420357,1.443224881,36.87320414,4
P3994,2023,718717.2035,3828973.56,6.3012,98.9288,3.2069,3.0051,83.4625,20.8491,0.6702,0.102446302,0.278240215,0,0.697830617,0.082650333,0.031259711,205,18.93313408,0.337647743,37.95558591,4
P3998,2023,689047.2035,3836563.56,2.1004,42.8481,1.7333,1.7333,96.5227,70.0675,0.2283,0.913668427,0.023203287,0,0.83578521,0.049167242,0,12,1.949653506,0,31.47887249,3
P4003,2023,685597.2035,3824833.56,12.6024,92.6276,3,1.9812,86.6126,20.1087,0.6931,0.188697237,0.315953274,0,0.760043085,0.041142104,0.004299695,54,0.486400902,0,35.30276449,2
P4006,2023,676627.2035,3831043.56,6.3012,68.683,2,1.9005,94.7761,41.1718,0.5009,0.781457686,0.018903592,0,0.735759616,0.096949283,0,22,1.288381696,0,34.64290384,2
P4020,2023,694567.2035,3840013.56,16.8032,126.0239,3.6111,2.7259,84.0136,15.6053,0.6769,0.583334475,0.005671078,0,0.850187719,0.069505957,0.006148147,57,0.671096921,0,34.16460178,2
P4026,2023,725617.2035,3834493.56,18.9036,60.4915,3.6667,1.6843,54.023,58.9191,0.3171,0.092891712,0.005194008,0,0.761372507,0.06352431,0.168389845,367,3.753188849,0.697040369,35.795439,4
P4036,2023,701467.2035,3835183.56,2.1004,63.6421,2.1707,2.1707,93.8854,40.2116,0.526,0.77815587,0.005671078,0,0.960859001,0.050218409,0,29,0.335740834,0,32.53969968,2
P4047,2023,696637.2035,3830353.56,10.502,86.3264,2.6111,1.7767,90.2357,22.9284,0.6748,0.531499352,0.065741089,0,0.762935221,0.027445677,0,103,0.720934153,0,31.01284392,2
P4054,2023,693877.2035,3825523.56,2.1004,39.6975,1.6667,1.6667,96.8119,68.8434,0.2486,0.885628549,0.043938425,0,0.880759656,0.062475227,0,22,0.729186356,0,31.89689604,2
P4057,2023,708367.2035,3830353.56,4.2008,131.695,3.6286,3.563,84,14.3318,0.6814,0.530594205,0.043836691,0,0.794843256,0.070673234,0,61,2.084598541,0,34.76416541,3
P4060,2023,691117.2035,3824833.56,6.3012,49.7795,2.2083,2.027,88.8462,39.0112,0.5817,0.235265419,0.020793951,0,0.804383516,0.072338171,0.01564185,171,0.650805831,0,38.34236477,3
P4068,2023,718717.2035,3833803.56,14.7028,92.6276,3.4783,1.8631,75.5365,32.166,0.5533,0.146224512,0.096092808,0,0.682160735,0.088399156,0.141639893,102,15.58168697,0,36.9433453,4
P4083,2023,680767.2035,3822073.56,18.9036,110.9011,3.8696,1.9986,72.1519,28.7945,0.5576,0.194247843,0.053449034,0,0.75238198,0.029421034,0.041259725,270,1.785513639,0,35.85191498,3
P4085,2023,695257.2035,3851053.56,25.2048,44.7385,3.3846,1.1431,49.1803,67.5049,0.2535,0.067163869,0.003780718,0,0.739966989,0.107852599,0.001890359,92,2.343220711,0,36.59536634,2
P4096,2023,691807.2035,3835873.56,4.2008,49.7795,1.7381,1.6118,96.1823,46.3166,0.4903,0.791638484,0.013232514,0,0.876686573,0.112484603,0.003780718,71,1.215157032,0,33.62834378,3
P4097,2023,678007.2035,3826213.56,14.7028,107.7505,3.5333,1.9018,81.4634,18.4675,0.6789,0.159117527,0.26535399,0,0.696378589,0.087120251,0.047258979,120,0.904587626,2.727272727,36.7317483,3
P4098,2023,686287.2035,3843463.56,16.8032,30.8759,3.2222,1.3083,25.9259,79.8471,0.1485,0.019398579,0.018009279,0,0.627048492,0.091616912,0.182860362,295,2.095438957,0.267034907,38.40203898,3
P4101,2023,684217.2035,3837943.56,6.3012,22.6843,2.25,1.4333,54.5455,82.9088,0.129,0.024574669,0.003780718,0,0.673789501,0.062473224,0.11701672,232,1.953968525,1.018643818,38.63918825,3
P4118,2023,691807.2035,3825523.56,8.4016,116.5721,3.0256,2.7734,88.4672,21.9049,0.6236,0.639891299,0.050264024,0,0.831897378,0.09577466,0,57,0.650805831,0,34.25423785,2
P4124,2023,706297.2035,3807583.56,16.8032,31.506,3.1111,1.2421,34.4828,79.008,0.1547,0.018093094,0.017865638,0,0.702848911,0.050988374,0.020793951,114,7.717697144,0,38.79069637,3
P4125,2023,704227.2035,3838633.56,18.9036,48.5192,3.3846,1.3667,53.7313,65.472,0.2679,0.079581647,0.003780718,0,0.74283427,0.102309531,0.067993104,105,0.785072327,1.81992718,38.68129824,3
P4126,2023,690427.2035,3830353.56,6.3012,5.6711,1.5,1,0,95.423,0.035,0.002928313,0.004299695,0,0.665519714,0.050522436,0.14205054,537,0.921728313,0.269742684,40.46414935,3
P4130,2023,682837.2035,3824143.56,4.2008,69.9433,2.1395,1.9009,94.4,50.5908,0.3908,0.791868872,0.075858728,0,0.816675127,0.040899383,0,42,0.702339709,0,31.5212681,2
P4131,2023,698707.2035,3797233.56,18.9036,58.6011,3.75,1.7331,60.7143,54.5734,0.3689,0.112783447,0.011759398,0,0.778926194,0.060135116,0.005671078,85,0.739901364,0,37.67376063,2
P4136,2023,698017.2035,3802063.56,27.3052,124.7637,4.7391,1.8683,61.7778,28.1214,0.5445,0.18820143,0.045815104,0,0.738505304,0.092676897,0.033363847,107,3.470477819,5.861031281,36.97377427,3
P4143,2023,702157.2035,3800683.56,12.6024,44.7385,2.8462,1.2756,65.2174,65.7246,0.2726,0.043937412,0.032136106,0,0.631049514,0.048893039,0.438390445,1114,3.640836716,0.110524796,41.85139809,4
P4154,2023,691807.2035,3836563.56,2.1004,59.8614,1.9773,1.9773,95.3261,60.6376,0.2999,0.843284725,0.062238211,0,0.886694312,0.056271839,0.012713537,32,0.995705962,0,33.35447136,3
P4156,2023,706987.2035,3831733.56,6.3012,32.1361,1.7826,1.5012,92.2078,46.4098,0.5512,0.222468066,0.007102286,0,0.787424862,0.042496018,0.045035192,100,0.761731982,59.41205488,34.85610437,3
P4166,2023,707677.2035,3815173.56,29.4056,101.4493,4.2857,1.5208,64.6154,34.9896,0.5061,0.047592407,0.150548197,0,0.68176806,0.091621849,0.014084919,293,5.688835621,0,38.93396729,3
P4168,2023,690427.2035,3844153.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0.001890359,0.000477069,0,0.633344054,0.065353115,0.683189263,1645,8.426388741,0.167407389,42.62933909,4
P4181,2023,704917.2035,3815863.56,6.3012,30.2457,2.1538,1.3351,75.4098,70.5104,0.2535,0.060246119,0.005671078,0,0.737023711,0.050938643,0.138199686,441,4.664946079,0,39.5065344,4
P4191,2023,694567.2035,3806893.56,4.2008,28.9855,2.0909,1.8036,73.3333,74.7291,0.2071,0.049149338,0.003780718,0,0.635957897,0.090807332,0.719101849,1274,6.921943188,0.609632575,45.81125045,5
P4192,2023,686977.2035,3843463.56,21.004,78.1348,3.6667,1.5456,66.1972,46.113,0.4248,0.13751915,0.012755445,0,0.663720548,0.122181994,0.059251085,384,1.978635669,0.659112706,37.67189323,3
